protein_id,gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,neg_log10_p,color_category
O00115,DNASE2,-8.682619152827534,22.21228209569478,-34.82712295772183,4.259309851247016e-7,4.3911923927950884e-5,4.726678620541964,4.357417534587977,Depleted (Input)
O60220,TIMM8A,-9.13780729614431,22.439876167353166,-34.68678843725081,4.3447577086296396e-7,4.3911923927950884e-5,4.722343842180949,4.357417534587977,Depleted (Input)
Q14197,MRPL58,-8.619462527534544,22.180703783048287,-34.63884761138704,4.3744193779840486e-7,4.3911923927950884e-5,4.720852446120272,4.357417534587977,Depleted (Input)
Q53F19,NCBP3,-8.583234471493167,22.1625897550276,-34.46745543092598,4.482471764055608e-7,4.3911923927950884e-5,4.7154761039530495,4.357417534587977,Depleted (Input)
Q13405,MRPL49,-8.559342019412213,22.15064352898712,-34.315650362505345,4.580864305022516e-7,4.3911923927950884e-5,4.710655415481238,4.357417534587977,Depleted (Input)
O60828,PQBP1,-9.22401847114741,22.48298175485472,-34.154697498594835,4.6880353878287765e-7,4.3911923927950884e-5,4.705482972635915,4.357417534587977,Depleted (Input)
P82909,KGD4,-8.537059272340077,22.139502155451055,-33.94907907400248,4.829365127003397e-7,4.3911923927950884e-5,4.698781841054448,4.357417534587977,Depleted (Input)
Q6UN15,FIP1L1,-8.869776460910458,22.30586074973624,-33.87562472792663,4.881090936715803e-7,4.3911923927950884e-5,4.696362209926335,4.357417534587977,Depleted (Input)
P23434,GCSH,-8.439054879391055,22.090499958976547,-33.81350790746127,4.925353305751579e-7,4.3911923927950884e-5,4.694305348131179,4.357417534587977,Depleted (Input)
Q7Z7K0,CMC1,-9.336027391834321,22.538986215198168,-33.75773813804772,4.965504519269035e-7,4.3911923927950884e-5,4.692450251758878,4.357417534587977,Depleted (Input)
Q9NR56,MBNL1,-8.337756235181772,22.0398506368719,-33.35014210066155,5.271208402559555e-7,4.541684592740762e-5,4.6786465326383375,4.342783029602976,Depleted (Input)
Q8WXX7,AUTS2,-8.715201821873183,22.228573430217605,-33.150535195977525,5.42914969881762e-7,4.541684592740762e-5,4.67172543793734,4.342783029602976,Depleted (Input)
P30533,LRPAP1,-8.252557890310467,21.997251464436246,-32.905503187180685,5.630882405988716e-7,4.541684592740762e-5,4.663080222935669,4.342783029602976,Depleted (Input)
P25490,YY1,-8.22822763368519,21.98508633612361,-32.867825936499656,5.66269515833304e-7,4.541684592740762e-5,4.66173608312587,4.342783029602976,Depleted (Input)
O14745,NHERF1,-8.451617678751191,22.096781358656614,-32.79417143120931,5.725511412532173e-7,4.541684592740762e-5,4.6590969107618765,4.342783029602976,Depleted (Input)
Q6P1L8,MRPL14,-8.376386716186051,22.05916587737404,-32.61670361508368,5.880337632011112e-7,4.541684592740762e-5,4.652674586378774,4.342783029602976,Depleted (Input)
O43464,HTRA2,-8.095311718637983,21.918628378600005,-32.57708875700788,5.91558232374742e-7,4.541684592740762e-5,4.651228634795357,4.342783029602976,Depleted (Input)
Q7L4I2,RSRC2,-9.31001961418794,22.525982326374983,-32.50677678792236,5.978765010475971e-7,4.541684592740762e-5,4.648651029727658,4.342783029602976,Depleted (Input)
Q96BP2,CHCHD1,-8.389973798942638,22.065959418752332,-32.4747911945302,6.007775650734527e-7,4.541684592740762e-5,4.647473687247887,4.342783029602976,Depleted (Input)
P82664,MRPS10,-8.397990097139783,22.069967567850906,-32.26080785557987,6.206269240111161e-7,4.617267290222383e-5,4.639519795836032,4.335614983731594,Depleted (Input)
Q8NBJ7,SUMF2,-8.28445331334079,22.01319917595141,-32.09243461195565,6.368013541465685e-7,4.6202268634324044e-5,4.63316513679395,4.335336699093682,Depleted (Input)
Q9Y3B2,EXOSC1,-7.968861190368461,21.855403114465247,-32.05221317859431,6.407398039750508e-7,4.6202268634324044e-5,4.631634410314492,4.335336699093682,Depleted (Input)
Q8IXM2,BACC1,-8.525140234834556,22.13354263669829,-31.68607013115709,6.779722495155227e-7,4.7829493085255744e-5,4.617470039087669,4.320304221917976,Depleted (Input)
Q3SY69,ALDH1L2,-7.839204866477925,21.790574952519975,-31.56137697711595,6.912419732724553e-7,4.7829493085255744e-5,4.612549926233262,4.320304221917976,Depleted (Input)
P10109,FDX1,-8.04547661624186,21.893710827401943,-31.536555894993036,6.939205312134395e-7,4.7829493085255744e-5,4.611564596991142,4.320304221917976,Depleted (Input)
Q9NX18,SDHAF2,-8.044237404937512,21.89309122174977,-31.38104766096195,7.109889698538101e-7,4.829572901021461e-5,4.605345943865984,4.316091273996116,Depleted (Input)
Q06587,RING1,-7.818993272571586,21.780469155566806,-31.24209169162198,7.266690686458175e-7,4.865568463918495e-5,4.599722217263446,4.312866412061536,Depleted (Input)
Q7Z6E9,RBBP6,-7.803134825095306,21.77253993182867,-30.978546640673688,7.575653266741473e-7,5.0009981494672234e-5,4.588879133102724,4.300943306155456,Depleted (Input)
P26885,FKBP2,-8.639325676126056,22.19063535734404,-30.7740782556597,7.826277833402641e-7,5.094689472938636e-5,4.580303469550584,4.292882281588681,Depleted (Input)
Q9H6R0,DHX33,-7.667620259724746,21.704782649143386,-30.394277058767347,8.318791039236649e-7,5.2433499509132405e-5,4.5639842313166525,4.280391155698698,Depleted (Input)
Q8WUH6,TMEM263,-8.23854821680833,21.990246627685178,-30.33044020384171,8.405186517544446e-7,5.2433499509132405e-5,4.561190385880385,4.280391155698698,Depleted (Input)
Q86VM9,ZC3H18,-7.787405336095464,21.764675187328745,-30.316779612265847,8.423814287840543e-7,5.2433499509132405e-5,4.560590590334085,4.280391155698698,Depleted (Input)
Q96RN5,MED15,-7.64723519847033,21.694590118516178,-30.158713176278614,8.643005303275671e-7,5.2433499509132405e-5,4.553600353277108,4.280391155698698,Depleted (Input)
Q96K17,BTF3L4,-9.659511079627812,22.700728059094917,-29.981956892967073,8.89628488769563e-7,5.2433499509132405e-5,4.545673173291856,4.280391155698698,Depleted (Input)
Q96EY1,DNAJA3,-7.496888993699521,21.61941701613078,-29.903333088766715,9.011808501620452e-7,5.2433499509132405e-5,4.542109027431863,4.280391155698698,Depleted (Input)
O00469,PLOD2,-7.656961717089505,21.699453377825765,-29.866931946932944,9.06590354933059e-7,5.2433499509132405e-5,4.540450892553988,4.280391155698698,Depleted (Input)
Q9NRG0,CHRAC1,-7.777543675440562,21.759744357001292,-29.828825827783763,9.122950914984003e-7,5.2433499509132405e-5,4.538709630530786,4.280391155698698,Depleted (Input)
O43716,GATC,-7.498690760840244,21.620317899701135,-29.79348726812869,9.176240957954046e-7,5.2433499509132405e-5,4.537089819050399,4.280391155698698,Depleted (Input)
Q92665,MRPS31,-8.000670689174484,21.871307863868257,-29.7217795001837,9.285529396480042e-7,5.2433499509132405e-5,4.533788049545864,4.280391155698698,Depleted (Input)
P10253,GAA,-8.379078118823198,22.060511578692612,-29.716865277439766,9.293076175638385e-7,5.2433499509132405e-5,4.533561041076011,4.280391155698698,Depleted (Input)
Q9BTZ2,DHRS4,-7.676954896110654,21.70944996733634,-29.498024198387935,9.636749418234e-7,5.2433499509132405e-5,4.5233553670790165,4.280391155698698,Depleted (Input)
Q9UPT8,ZC3H4,-7.869219218354331,21.805582128458173,-29.489206169038535,9.650914659603252e-7,5.2433499509132405e-5,4.522940148172676,4.280391155698698,Depleted (Input)
Q9Y605,MRFAP1,-8.069439741623334,21.90569239009268,-29.42819472612162,9.749611566907095e-7,5.2433499509132405e-5,4.520058717059584,4.280391155698698,Depleted (Input)
Q6UX04,CWC27,-7.515722546298118,21.628833792430072,-29.397460976455832,9.79978809830314e-7,5.2433499509132405e-5,4.518601549450292,4.280391155698698,Depleted (Input)
Q96DB5,RMDN1,-8.088769721432548,21.91535737999729,-29.370193355852884,9.84456572819213e-7,5.2433499509132405e-5,4.517305518800097,4.280391155698698,Depleted (Input)
O43598,DNPH1,-8.67006808625975,22.20600656241089,-29.064342775678888,1.036405379437525e-6,5.4023002098596654e-5,4.502559446722984,4.267421285409072,Depleted (Input)
Q9NYB0,TERF2IP,-8.587610688416664,22.164777863489345,-29.0336581456397,1.0417969191845986e-6,5.4023002098596654e-5,4.501058573874694,4.267421285409072,Depleted (Input)
P51911,CNN1,-8.295043841949784,22.018494440255907,-28.99364412354422,1.0488784277730523e-6,5.4023002098596654e-5,4.499095412139832,4.267421285409072,Depleted (Input)
Q96GK7,FAHD2A,-7.534441398755543,21.63819321865878,-28.755384842580042,1.0922628127034904e-6,5.564604133849196e-5,4.487264653001413,4.254565725956408,Depleted (Input)
Q12948,FOXC1,-7.141503410867575,21.4417242247148,-28.547585404733734,1.1318714616530595e-6,5.70438875351386e-5,4.476745236699143,4.2437908850228165,Depleted (Input)
O60232,ZNRD2,-7.593729677976459,21.667837358269242,-28.477084099270304,1.1457002921753806e-6,5.7126566696021376e-5,4.473132858752525,4.243161876233136,Depleted (Input)
O60870,KIN,-7.597420016079173,21.669682527320592,-28.225642780744725,1.1967022623854077e-6,5.8445931924049405e-5,4.460066803166123,4.2332457121227085,Depleted (Input)
Q9BRL6,SRSF8,-7.028289080770655,21.385117059666342,-28.22373099073408,1.1971003765113598e-6,5.8445931924049405e-5,4.45996635195239,4.2332457121227085,Depleted (Input)
O75380,NDUFS6,-8.297178226511559,22.019561632536792,-27.988303962388116,1.2473660101050171e-6,6.0272211230538304e-05,4.447466399221096,4.219882875105759,Depleted (Input)
P61244,MAX,-8.098793604006424,21.920369321284223,-27.908562496515227,1.264963848911791e-6,6.04988322433629e-5,4.443173414097709,4.2182530080774185,Depleted (Input)
O00479,HMGN4,-6.9410228896077015,21.34148396408487,-27.82325256319654,1.2841219260169983e-6,6.079474209335022e-5,4.438547016000275,4.216133979585592,Depleted (Input)
Q02447,SP3,-8.054159879326043,21.898052458944036,-27.61082471103123,1.3333625098465426e-6,6.249470083650744e-5,4.426873740573981,4.204156806576451,Depleted (Input)
P52758,RIDA,-8.224024185888915,21.98298461222547,-27.233510721478552,1.4265395068813524e-6,6.619990761141484e-5,4.405586696380537,4.179142616661218,Depleted (Input)
Q9HC52,CBX8,-7.441561954945673,21.59175349675385,-26.90797981714699,1.5132756473369855e-6,6.953649959871031e-5,4.38663237762203,4.15778717507391,Depleted (Input)
O43504,LAMTOR5,-8.681900485538648,22.211922762050335,-26.847090703357484,1.530195174882658e-6,6.963130858907783e-5,4.383024726064814,4.1571954430022835,Depleted (Input)
O75629,CREG1,-6.72937146633933,21.235658252450676,-26.68551521594437,1.576206676854479e-6,7.10353912924706e-5,4.373354211235947,4.148525222921688,Depleted (Input)
Q6Y1H2,HACD2,-6.883456570513932,21.312700804537982,-26.511167229533072,1.6277331915098737e-6,7.224884639599493e-5,4.362758355692037,4.141169082936169,Depleted (Input)
Q8NFP9,NBEA,-9.658057328977659,22.700001183769842,-26.466330829778308,1.6413096382064061e-6,7.224884639599493e-5,4.360006064107784,4.141169082936169,Depleted (Input)
Q03164,KMT2A,-6.587876065722234,21.164910552142132,-26.439901162285167,1.6493762672010793e-6,7.224884639599493e-5,4.358378372653338,4.141169082936169,Depleted (Input)
Q6P4A7,SFXN4,-6.84395777633685,21.29295140744944,-26.382389576527792,1.6670946336282287e-6,7.234881988718063e-5,4.354822822803447,4.14056854845186,Depleted (Input)
Q9HCN8,SDF2L1,-8.034527683306237,21.88823636093413,-25.951759896820658,1.8072903604144456e-6,7.771348549782116e-5,4.327593291917724,4.10950361222727,Depleted (Input)
Q92597,NDRG1,-6.7479993611090805,21.244972199835555,-25.440832165921506,1.992451075852458e-6,8.46521532242334e-5,4.293842472036044,4.072361990638216,Depleted (Input)
Q147X3,NAA30,-7.891087018659867,21.816516028610945,-25.408862553797267,2.004776831211843e-6,8.46521532242334e-5,4.2916765061384705,4.072361990638216,Depleted (Input)
P37275,ZEB1,-7.451249948026732,21.596597493294382,-25.287918053525807,2.052242956062994e-6,8.588270299167189e-5,4.28342322468175,4.066094295443351,Depleted (Input)
Q5VVQ6,YOD1,-8.048169758713936,21.895057398637977,-25.201544556943862,2.08696891542397e-6,8.656303811143494e-5,4.277471210293008,4.062667509494008,Depleted (Input)
Q99549,MPHOSPH8,-6.714733325231656,21.22833918189684,-25.08189314916726,2.1362477551033813e-6,8.782976515938201e-5,4.269145302852401,4.056358278469787,Depleted (Input)
Q9Y2W2,WBP11,-8.331099248796527,22.036522143679274,-24.992983284358143,2.1737725212702797e-6,8.859540701907653e-5,4.262897108554487,4.052588792311308,Depleted (Input)
Q92917,GPKOW,-7.014665834402322,21.378305436482176,-24.764115734632686,2.274069964247901e-6,9.188418898646476e-5,4.246568111333604,4.036759213605047,Depleted (Input)
Q69YN2,CWF19L1,-6.88792915996936,21.31493709926569,-24.175987068139225,2.558438306966578e-6,1.0249060123719958e-4,4.2029265015487365,3.9893159591738327,Depleted (Input)
Q15599,NHERF2,-6.3616852829031565,21.051815160732588,-23.771722983975337,2.7788511583241708e-6,1.1037690999207955e-4,4.171453923679454,3.9571217681994835,Depleted (Input)
Q86SF2,GALNT7,-5.827395406560285,20.784670222561157,-23.004171126126835,3.2635767849935676e-6,1.2854104530474664e-4,4.1081450458929165,3.8909581726982383,Depleted (Input)
Q9UQN3,CHMP2B,-7.645518505275401,21.693731771918717,-22.700707905724325,3.4828619709414285e-6,1.360347838150206e-4,4.081749700992299,3.866350029222296,Depleted (Input)
Q8WUD4,CCDC12,-8.678270865543588,22.210107952052805,-22.63023418013526,3.5362925303610352e-6,1.3698019082481134e-4,4.075503793605371,3.8633422331173253,Depleted (Input)
P55327,TPD52,-7.811472237172175,21.776708637867102,-21.984949025974373,4.0742592658061704e-6,1.560796986388743e-4,4.016189413072707,3.8066535821553136,Depleted (Input)
Q9ULR0,ISY1,-9.26766531492581,22.50480517674392,-21.950638813515887,4.105519985718691e-6,1.560796986388743e-4,4.012924903937408,3.8066535821553136,Depleted (Input)
Q14004,CDK13,-6.564843676255009,21.15339435740852,-21.894362605754267,4.1574203937707135e-6,1.560796986388743e-4,4.0075454217675865,3.8066535821553136,Depleted (Input)
Q8TAV0,FAM76A,-7.1114828164141635,21.426713927488095,-21.88882561532623,4.162569304429121e-6,1.560796986388743e-4,4.007014453103055,3.8066535821553136,Depleted (Input)
P48741,HSPA7,-8.368866903920111,22.05540597124107,-20.291349645671392,6.029818374496916e-6,2.2429967239100828e-4,3.8402695309252373,3.649171360741068,Depleted (Input)
Q8TEA8,DTD1,-7.444066077939855,21.59300555825094,-20.038047766604976,6.411501362894084e-6,2.3661973927468168e-4,3.811137211223558,3.625949028514144,Depleted (Input)
P20962,PTMS,-9.927223382772972,22.834584210667497,-19.20533916793911,7.888098661947215e-6,2.888399877230203e-4,3.7095193706872056,3.5393426821367853,Depleted (Input)
P02668,CSN3,4.790497220027223,26.817954071908897,18.840863483832425,8.661194555633982e-6,3.1469006885470136e-4,3.6620277523882745,3.5021169625512156,Enriched (Pulldown)
P61024,CKS1B,-8.246873939152263,21.994409488857144,-18.252113840100954,1.0111552111511822e-5,3.645603442050454e-4,3.581106989612188,3.4382305743798502,Depleted (Input)
P19404,NDUFV2,-8.040874336187269,21.891409687374647,-16.607199308834367,1.601479723730717e-5,5.729874400859443e-4,3.3238653839325814,3.2418548976855783,Depleted (Input)
P63313,TMSB10,-13.171678784987247,24.45681191177464,-16.140378122860263,1.8395173649310818e-5,6.531680219266652e-4,3.2413545880482637,3.1849750857858754,Depleted (Input)
P02662,CSN1S1,3.8426341336350234,29.357568143451687,16.091817292905546,1.8666413508870215e-5,6.578156399704865e-4,3.23250397779203,3.181895805112816,Enriched (Pulldown)
P23246,SFPQ,-3.471505668698228,29.281384089938708,-13.896870195189674,3.798676198416432e-5,0.0013286862195505834,2.7720404468600037,2.8765775692509976,Depleted (Input)
O75347,TBCA,-3.433051628838893,27.451192128435242,-13.867572729670428,3.837604130939095e-5,0.0013323593008675216,2.764997233842072,2.8753786420260523,Depleted (Input)
P50914,RPL14,3.4743398820831146,28.500422137247558,13.834838702805891,3.881665093709121e-5,0.0013377473745746066,2.757096560596702,2.8736258926870133,Enriched (Pulldown)
P30101,PDIA3,-3.244679991676758,28.298797834021258,-13.589403617505651,4.2320730235780056e-5,0.0014478632307671614,2.696788955313277,2.839272460879538,Depleted (Input)
Q8TB37,NUBPL,-5.901515314429037,20.82173017649553,-13.44595348923873,4.45443406137967e-5,0.0015128936554845301,2.6606473347645423,2.820191598387538,Depleted (Input)
P10809,HSPD1,-3.3220917014756743,30.24916241241581,-12.779406397087206,5.6910170126564124e-5,0.001918978182612993,2.4835670863503925,2.7169299628490253,Depleted (Input)
P42766,RPL35,3.635284249815939,30.095744422528103,12.416465881451613,6.536780699448691e-5,0.0021884207955940012,2.3804044634656716,2.659869166966762,Enriched (Pulldown)
P11021,HSPA5,-3.124795591076463,29.251309136126395,-12.188114667438207,7.146338091353497e-5,0.002375523874764102,2.312891471002901,2.6242406004263366,Depleted (Input)
P30040,ERP29,-2.9989825924696447,27.250683143653063,-12.061316639672622,7.514166807441407e-5,0.0024802042131322447,2.274499264812313,2.6055125590991155,Depleted (Input)
P62861,FAU,3.7332151116126724,30.707917764120136,11.97244311229506,7.785526934352432e-5,0.002551801730161528,2.247195740698686,2.5931530724437746,Enriched (Pulldown)
P11802,CDK4,-3.26975684877522,26.0997327456593,-11.622592194423136,8.97437978060782e-5,0.002921035974424226,2.136458259861419,2.534463094379506,Depleted (Input)
Q9Y3E5,PTRH2,2.7596144310681794,26.945110741305395,11.589114739130629,9.099163027299333e-5,0.0029412260075139295,2.125582173791397,2.53147160247527,Enriched (Pulldown)
P52272,HNRNPM,-3.174551917310392,29.311853235739505,-11.481160838424364,9.515930741231777e-5,0.0030523699436847025,2.090168530852697,2.5153628315414323,Depleted (Input)
Q9Y3U8,RPL36,3.1640086140368098,29.637752227252037,11.466755906117063,9.573253290412871e-5,0.0030523699436847025,2.0854032731584162,2.5153628315414323,Enriched (Pulldown)
P35626,GRK3,-2.90229485943825,19.32211994900014,-11.435682443329094,9.69831875209068e-5,0.0030570854114886315,2.0750917534844557,2.51469242741064,Depleted (Input)
O95182,NDUFA7,-9.001245198930551,22.371595118746296,-11.43071511424753,9.718492133812803e-5,0.0030570854114886315,2.0734392892804685,2.51469242741064,Depleted (Input)
Q9Y2W1,THRAP3,-3.333452872569783,26.918840959525948,-11.312706760232759,1.0212845136296553e-4,0.0031802335215036152,2.0338474722316455,2.4975409890165565,Depleted (Input)
Q9H936,SLC25A22,-3.0209629888011627,26.801327687008143,-11.305110466255082,1.0245685123683506e-4,0.0031802335215036152,2.0312767675670624,2.4975409890165565,Depleted (Input)
P63165,SUMO1,-2.703799735464557,26.94996089829713,-10.849770894739175,1.2466898667697033e-4,0.0038442338194405257,1.8721254763268966,2.415190204925314,Depleted (Input)
P07477,PRSS1,11.44777496744971,24.184010235165683,10.751967447076222,1.3016583372490466e-4,0.0039874984488145635,1.8366009175729197,2.39929947288057,Enriched (Pulldown)
Q03252,LMNB2,-2.9075858800625234,26.96676511335782,-10.717852520133366,1.3215102904401985e-4,0.004022025150190397,1.8240942933503845,2.39555521803695,Depleted (Input)
Q9UQ35,SRRM2,-3.1068069895060475,27.090599146018423,-10.69833218987322,1.3330322084973616e-4,0.004030917394340086,1.8169110380386098,2.3945961017600887,Depleted (Input)
P38646,HSPA9,-2.5224945824763054,29.609157385713555,-10.649515412784298,1.3623760978780826e-4,0.00409324151971447,1.7988603310503404,2.38793262926514,Depleted (Input)
Q14728,SLC75A1,-3.208850494194916,19.475397766378475,-10.597017092968514,1.3947988576414272e-4,0.004163963213863292,1.7793091216960342,2.38049311587782,Depleted (Input)
P61513,RPL37A,3.2442611941488018,28.15902614523942,10.553393241932882,1.4224442205485458e-4,0.004219617760576604,1.7629522432728209,2.3747268883726824,Enriched (Pulldown)
Q9Y227,ENTPD4,-3.1961354796308754,19.46904025909645,-10.391554857256732,1.5308930053570648e-4,0.004512764475539977,1.7013797411107916,2.3455573320332577,Depleted (Input)
A6NJ78,METTL15,10.99129600799709,23.95577075543937,10.36644728040983,1.5485900827165441e-4,0.004536401073557776,1.691699960009771,2.343288555452727,Enriched (Pulldown)
Q9H1H9,KIF13A,-3.2669531746518174,19.504449106606923,-10.25915987990424,1.627020446290878e-4,0.00473654958494742,1.6499448998073643,2.3245379118885428,Depleted (Input)
O00746,NME4,10.768403176166572,23.844324339524118,10.160272493215063,1.703546372405133e-4,0.004928717189791887,1.610888265769585,2.307266100984358,Enriched (Pulldown)
Q13542,EIF4EBP2,-3.0231505340195532,19.38254778629079,-10.038826864472481,1.8034950814565398e-4,0.005185878188212762,1.5621583737391749,2.285177688648105,Depleted (Input)
Q5TA77,LCE3B,10.607678470709171,23.76396198679541,10.007487264948086,1.8304143768935326e-4,0.005231190356402431,1.5494447189943905,2.2813994762579757,Enriched (Pulldown)
P61353,RPL27,2.4872020264267896,30.016846700733865,9.993247335384414,1.8428042339111857e-4,0.005234680875358623,1.5436489680617704,2.2811097893042023,Enriched (Pulldown)
Q15797,SMAD1,-3.3470603744069045,19.544502706484465,-9.701069693838825,2.1205829252495708e-4,0.005957787273511499,1.4220588438816488,2.224915007597887,Depleted (Input)
Q9P2E9,RRBP1,-2.572969015078982,26.01989531435866,-9.696031952765521,2.1257946020258867e-4,0.005957787273511499,1.4199168633061436,2.224915007597887,Depleted (Input)
Q15424,SAFB,-2.3884205000193184,27.42652586839543,-9.68669084043617,2.1354987453593594e-4,0.005957787273511499,1.4159409883455414,2.224915007597887,Depleted (Input)
Q96LD8,SENP8,-3.291689042833511,19.51681704069777,-9.66352382188081,2.1597952228828417e-4,0.005989917283817679,1.406056999968646,2.2225791748443413,Depleted (Input)
P84103,SRSF3,-2.963208260152676,29.483240314603066,-9.644874218426734,2.1795940377819113e-4,0.006009268973578717,1.3980760524929643,2.2211783566246885,Depleted (Input)
Q96G23,CERS2,-2.3949719235380584,26.698871879364674,-9.556082636889448,2.276881101197905e-4,0.006207915659064242,1.3597791729453954,2.2070541920481634,Depleted (Input)
Q08170,SRSF4,-2.486030180411017,26.193235986428665,-9.551636961420405,2.2818869004046896e-4,0.006207915659064242,1.357848610319297,2.2070541920481634,Depleted (Input)
P30084,ECHS1,-2.4102240768789223,27.330106432162722,-9.54323871513777,2.2913791530149643e-4,0.006207915659064242,1.3541981918483588,2.2070541920481634,Depleted (Input)
P05455,SSB,-2.572556043477366,27.560815569370465,-9.491674426763181,2.3507044557503798e-4,0.006322775054850943,1.331686417831099,2.199092268791676,Depleted (Input)
P27797,CALR,-3.669975919068456,28.266534233581353,-9.48309300097277,2.3607545009577877e-4,0.006322775054850943,1.3279234362956371,2.199092268791676,Depleted (Input)
Q5VYS8,TUT7,9.980048251301408,23.45014687709153,9.41222248521374,2.4457438885287796e-4,0.0065029264232414315,1.29666473698091,2.186891159748985,Enriched (Pulldown)
Q15836,VAMP3,2.6715853280653583,25.798664389810423,9.40405853010892,2.4557669658923265e-4,0.0065029264232414315,1.2930429413479416,2.186891159748985,Enriched (Pulldown)
Q13595,TRA2A,-2.5471894150495302,26.435672704773637,-9.378712633321717,2.4871984573348135e-4,0.006549156836813635,1.2817709427376736,2.183814609121185,Depleted (Input)
Q5EBL4,RILPL1,-2.818173519613225,19.280059279087624,-9.234712987965526,2.6751625629905043e-4,0.007004741303204745,1.2169255033327975,2.1546078993025874,Depleted (Input)
Q9Y2J2,EPB41L3,-2.351734538208749,25.28446672009709,-9.168690150294333,2.7669843053237605e-4,0.0072049196883624805,1.1867300280706727,2.142370855807022,Depleted (Input)
Q8WXF1,PSPC1,-3.5501549812362647,26.385322562394435,-9.123339171689977,2.8322377738710156e-4,0.007279820079666543,1.1658170420776282,2.1378793541174006,Depleted (Input)
P46939,UTRN,2.5190950927898434,26.160115196285627,9.109115655440009,2.8530802778163177e-4,0.007279820079666543,1.1592290244398331,2.1378793541174006,Enriched (Pulldown)
Q13247,SRSF6,-3.5223910765146584,28.44681715257795,-9.10875106027015,2.853616938973493e-4,0.007279820079666543,1.159059969106237,2.1378793541174006,Depleted (Input)
Q96RQ3,MCCC1,9.652153610401331,23.286199556641492,9.105859850819487,2.8578768821392017e-4,0.007279820079666543,1.1577190502417123,2.1378793541174006,Enriched (Pulldown)
Q14978,NOLC1,-2.908239903990161,28.743628067734623,-9.07553974379789,2.9030107731281254e-4,0.007354817023595419,1.1436220962736217,2.133428127373067,Depleted (Input)
O75962,TRIO,9.739567892535923,23.32990669770879,9.060566649001533,2.9256127106568026e-4,0.00736905116615126,1.1366370769838454,2.1325884279934244,Enriched (Pulldown)
Q16629,SRSF7,-2.6299100071836072,28.553563695108323,-9.051058817915433,2.940073753083605e-4,0.00736905116615126,1.1321935479596927,2.1325884279934244,Depleted (Input)
P08559,PDHA1,-2.2459923003338496,27.291281093940068,-9.018331684368777,2.990506289691437e-4,0.007455586691374344,1.1168502133543958,2.1275181755777175,Depleted (Input)
P02666,CSN2,9.577245243136513,23.248745373009083,8.976675416341186,3.05619869613156e-4,0.007579049359136836,1.0972121585688361,2.1203852645490118,Enriched (Pulldown)
Q99575,POP1,-2.7471542683178107,27.598637078541767,-8.954105499019501,3.092509996655721e-4,0.0076287338706975604,1.0865209346796565,2.117547535255826,Depleted (Input)
Q8NG31,KNL1,-6.093071806122438,20.917508422342234,-8.900191862591994,3.1813504902689386e-4,0.007727824282661183,1.0608360732322186,2.11194276158457,Depleted (Input)
Q92839,HAS1,-2.327771910816118,26.94118729148391,-8.891303547523105,0.00031962874354253675,0.007727824282661183,1.0565817014348688,2.11194276158457,Depleted (Input)
Q8IZ81,ELMOD2,-2.2247604679093023,25.909012919374547,-8.890265356666125,3.1980375773518847e-4,0.007727824282661183,1.0560844046848752,2.11194276158457,Depleted (Input)
P02663,CSN1S2,9.464555978350123,23.192400740615884,8.889914044961568,3.198630063657498e-4,0.007727824282661183,1.05591610775945,2.11194276158457,Enriched (Pulldown)
Q92945,KHSRP,-2.338676178192433,28.894064341580798,-8.86614526973022,3.2390216704965594e-4,0.007785279266470448,1.044509029103617,2.1087258041990364,Depleted (Input)
Q99941,ATF6B,-3.526253200675395,19.63409911961871,-8.80818842232593,3.3400871180894073e-4,0.007987238940043393,1.0165236018004595,2.097603323356413,Depleted (Input)
P13645,KRT10,9.598554082390912,23.259399792636284,8.723314466411496,3.4949589009606946e-4,0.00831516363898618,0.97509899803494,2.0801291996243263,Enriched (Pulldown)
Q86U42,PABPN1,-2.4178417383679545,27.273195584610693,-8.644421451033075,3.646647430487954e-4,0.008631938466471605,0.9361161564437026,2.0638916642203133,Depleted (Input)
P83731,RPL24,2.3319937728168654,29.372822947972754,8.622821111864676,3.689538071236447e-4,0.008631938466471605,0.9253618075332923,2.0638916642203133,Enriched (Pulldown)
Q9UJ83,HACL1,2.3386051998058086,25.69648175061111,8.617505038756034,3.7001858998837755e-4,0.008631938466471605,0.9227096648795419,2.0638916642203133,Enriched (Pulldown)
Q9NWT8,AURKAIP1,9.310342410276451,23.115293956579055,8.616715677853417,3.701770069897147e-4,0.008631938466471605,0.9223156779697339,2.0638916642203133,Enriched (Pulldown)
P35908,KRT2,9.132430689495454,23.026338096188553,8.565435940187637,3.8064368229376414e-4,0.00883206405401422,0.8966198819841669,2.0539377899088023,Enriched (Pulldown)
Q8TDJ6,DMXL2,-2.0994344263269262,27.003768520528315,-8.501940974746732,3.940962456665851e-4,0.009099158145021104,0.8645255424853984,2.0409987867871098,Depleted (Input)
P22626,HNRNPA2B1,-2.4193811766039417,30.40182798965058,-8.469110114565616,4.012739088495122e-4,0.009219464758714038,0.8478091851150182,2.0352942914284124,Depleted (Input)
Q9BYG3,NIFK,2.0353156257333893,25.94157227109515,8.429776741793162,4.1007923043011324e-4,0.00937581147817532,0.8276719171518732,2.027991133707736,Enriched (Pulldown)
